Interior vertex normals: 
-0.174051 0.87612 0.449577
0.351071 0.931652 0.0936716
0.185088 0.945235 0.268835
0.275921 0.89619 0.347435
0.119417 0.868563 0.480976
-0.290848 0.324682 -0.899994
-0.343803 0.397944 -0.850553
-0.323888 0.371398 -0.87015
-0.196834 -0.524412 0.828401
-0.0793017 -0.487866 0.869309
-0.166428 -0.347179 0.922913
-0.015452 0.135267 0.990689
0.1488 0.131165 0.98013
-0.111351 0.30651 0.945332
0.0231499 0.426985 0.903963
-0.053431 0.45556 0.8886
-0.0801316 0.314848 0.945754
0.0231499 0.426985 0.903963
-0.0032597 0.51101 0.859568
-0.053431 0.45556 0.8886
0.176766 -0.068455 0.981869
0.239664 -0.0913522 0.966548
0.171281 -0.0723669 0.982561
0.0582581 0.371739 0.926507
0.268501 0.197717 0.94277
0.17386 0.187502 0.966755
0.99712 -0.0632838 -0.0418059
0.916489 0.324904 -0.233423
0.853854 -0.296578 -0.427755
0.00592149 0.659672 0.751531
0.209312 0.601189 0.771207
0.0735993 0.587834 0.805627
-0.11661 -0.566509 0.815763
0.122941 -0.238749 0.963268
-0.265747 -0.172695 0.948449
0.161371 0.775606 0.610241
-0.132263 0.720769 0.680439
-0.00936859 0.908596 0.417572
-0.741315 -0.505876 -0.441068
-0.820282 -0.329886 -0.46724
-0.0232783 -0.910338 -0.41321
-0.069965 0.0317772 -0.997043
0.138322 0.0694631 -0.987948
0.127811 0.176645 -0.975941
-0.166428 -0.347179 0.922913
-0.129653 -0.154618 0.97943
-0.179435 -0.21314 0.960403
-0.179435 -0.21314 0.960403
-0.129653 -0.154618 0.97943
-0.125156 -0.116842 0.985233
0.1488 0.131165 0.98013
0.0546994 0.243013 0.96848
-0.111351 0.30651 0.945332
0.0174502 0.485415 0.874109
-0.0032597 0.51101 0.859568
0.0231499 0.426985 0.903963
-0.0550527 -0.391294 0.918618
0.0559837 -0.115222 0.991761
-0.0786197 -0.31744 0.945014
0.187336 0.134767 0.973007
0.0958725 0.0909087 0.991234
-0.0174853 0.100996 0.994733
0.983399 -0.1084 0.145519
0.99433 0.100963 0.0333931
0.962644 0.0996414 0.25177
0.122941 -0.238749 0.963268
-0.177811 0.0315329 0.983559
-0.265747 -0.172695 0.948449
0.0585825 0.381906 0.922343
-0.16127 0.724846 0.669768
-0.246745 0.383784 0.889847
0.158239 0.785757 0.597952
-0.0564261 0.683026 0.728211
0.119417 0.868563 0.480976
0.191014 -0.0665287 -0.97933
0.302075 0.107482 -0.947206
0.127978 0.0878991 -0.987874
0.251463 -0.918142 -0.306239
-0.0644484 -0.932049 -0.356555
0.413492 -0.86477 -0.284953
-0.196834 -0.524412 0.828401
-0.0574017 -0.584315 0.809495
-0.0793017 -0.487866 0.869309
-0.0793017 -0.487866 0.869309
0.00510144 -0.359753 0.933034
-0.166428 -0.347179 0.922913
-0.166428 -0.347179 0.922913
0.00510144 -0.359753 0.933034
-0.129653 -0.154618 0.97943
-0.129653 -0.154618 0.97943
-0.0718816 -0.0222296 0.997165
-0.125156 -0.116842 0.985233
-0.125156 -0.116842 0.985233
-0.0718816 -0.0222296 0.997165
-0.00802392 -0.0321359 0.999451
-0.00802392 -0.0321359 0.999451
0.1488 0.131165 0.98013
0.00180709 -0.128538 0.991703
0.1488 0.131165 0.98013
-0.015452 0.135267 0.990689
0.00180709 -0.128538 0.991703
0.0546994 0.243013 0.96848
0.0192697 0.277823 0.960439
-0.0801316 0.314848 0.945754
-0.0801316 0.314848 0.945754
0.0192697 0.277823 0.960439
0.0231499 0.426985 0.903963
-0.0032597 0.51101 0.859568
0.187816 0.426651 0.8847
0.301877 -0.127625 0.944766
-0.0109067 -0.219621 0.975524
0.0923021 -0.455642 0.885365
-0.0550527 -0.391294 0.918618
0.0811024 0.205465 0.975298
-0.114213 0.435904 0.892717
-0.152246 0.165268 0.974427
0.283492 0.21059 0.935566
0.230755 0.255347 0.938909
0.298841 0.279578 0.912431
0.0585825 0.381906 0.922343
0.0921511 0.663597 0.742393
-0.16127 0.724846 0.669768
0.457775 -0.887958 -0.0444107
0.403329 -0.909246 0.102943
0.363227 -0.931185 -0.0309829
-0.553996 0.755604 0.349501
-0.16127 0.724846 0.669768
-0.19089 0.927757 0.320669
-0.332668 0.214492 -0.918327
-0.442296 0.178105 -0.879007
-0.343803 0.397944 -0.850553
-0.0124322 -0.322603 0.946453
0.00510144 -0.359753 0.933034
-0.0793017 -0.487866 0.869309
0.0144863 0.140028 0.990042
0.1488 0.131165 0.98013
-0.00802392 -0.0321359 0.999451
0.1488 0.131165 0.98013
0.0144863 0.140028 0.990042
0.0546994 0.243013 0.96848
-0.179628 -0.58884 0.788036
-0.11661 -0.566509 0.815763
-0.265747 -0.172695 0.948449
0.197384 0.478936 0.855371
0.298841 0.279578 0.912431
0.171409 0.371454 0.912492
0.171409 0.371454 0.912492
0.209312 0.601189 0.771207
0.00592149 0.659672 0.751531
-0.140157 0.515647 0.84526
-0.0844841 0.59381 0.800157
-0.114213 0.435904 0.892717
0.340946 0.240318 0.908847
0.283492 0.21059 0.935566
0.38057 0.261812 0.886917
-0.0844841 0.59381 0.800157
0.492078 0.254719 0.832453
0.096955 0.443591 0.89097
-0.0844841 0.59381 0.800157
0.202229 0.767344 0.608512
0.492078 0.254719 0.832453
0.670526 -0.707215 -0.224146
0.853744 -0.464586 -0.23512
0.813135 -0.573552 -0.0992491
0.335487 0.417895 0.844282
0.399452 0.595617 0.696906
0.209312 0.601189 0.771207
-0.567355 0.772966 -0.283958
-0.467692 0.754782 -0.459965
-0.694106 0.592304 -0.409137
0.828509 0.4938 0.264071
0.77201 0.498916 0.393807
0.853643 0.353054 0.382944
-0.15355 -0.287089 0.945517
-0.384159 -0.219603 0.89677
-0.373473 -0.346782 0.860384
-0.406628 0.0753035 0.910485
-0.580724 0.237325 0.77874
-0.551848 -0.368237 0.748242
0.00510144 -0.359753 0.933034
0.139795 -0.223558 0.964614
-0.129653 -0.154618 0.97943
0.139795 -0.223558 0.964614
-0.0718816 -0.0222296 0.997165
-0.129653 -0.154618 0.97943
0.0144863 0.140028 0.990042
-0.00802392 -0.0321359 0.999451
-0.0718816 -0.0222296 0.997165
0.0144863 0.140028 0.990042
-0.0327532 0.180116 0.9831
0.0546994 0.243013 0.96848
0.0546994 0.243013 0.96848
-0.0327532 0.180116 0.9831
0.0192697 0.277823 0.960439
-0.0327532 0.180116 0.9831
0.0156066 0.355742 0.934454
0.0192697 0.277823 0.960439
0.0156066 0.355742 0.934454
0.0231499 0.426985 0.903963
0.0192697 0.277823 0.960439
0.0174502 0.485415 0.874109
-0.00729747 0.504079 0.863627
-0.0032597 0.51101 0.859568
-0.00729747 0.504079 0.863627
0.0167497 0.664442 0.747152
0.187816 0.426651 0.8847
-0.0032597 0.51101 0.859568
-0.00729747 0.504079 0.863627
0.187816 0.426651 0.8847
-0.013694 -0.341662 0.939723
0.100555 -0.11587 0.988161
-0.134752 0.00496316 0.990867
-0.116643 -0.0874801 0.989314
0.121683 -0.202602 0.971672
-0.0978928 -0.334802 0.93719
0.309438 0.501952 0.807646
0.293736 0.461055 0.837345
0.209889 0.461602 0.861899
-0.179628 -0.58884 0.788036
-0.0790988 -0.730565 0.678247
-0.11661 -0.566509 0.815763
0.38057 0.261812 0.886917
0.283492 0.21059 0.935566
0.298841 0.279578 0.912431
0.878702 0.443177 0.177415
0.832336 0.546813 0.090623
0.780822 0.563918 0.268911
-0.0793017 -0.487866 0.869309
-0.0228596 -0.328746 0.944142
-0.0124322 -0.322603 0.946453
0.0231499 0.426985 0.903963
0.0789021 0.429584 0.899573
0.0174502 0.485415 0.874109
0.0789021 0.429584 0.899573
-0.00729747 0.504079 0.863627
0.0174502 0.485415 0.874109
-0.105304 0.517166 0.849383
0.171409 0.371454 0.912492
0.00592149 0.659672 0.751531
0.171281 -0.0723669 0.982561
0.178362 0.0404574 0.983133
0.247385 -0.00561111 0.968901
0.0735993 0.587834 0.805627
0.0228658 0.502162 0.864471
-0.145126 0.699295 0.699946
0.119944 0.246203 0.961768
0.234423 0.382458 0.89374
0.109647 0.225543 0.968043
-0.0585271 0.903441 0.4247
0.104371 0.750779 0.652256
-0.434519 0.615745 0.657306
-0.0228596 -0.328746 0.944142
0.139795 -0.223558 0.964614
-0.0124322 -0.322603 0.946453
0.139795 -0.223558 0.964614
0.00510144 -0.359753 0.933034
-0.0124322 -0.322603 0.946453
0.199389 -0.0369159 0.979225
-0.0718816 -0.0222296 0.997165
0.139795 -0.223558 0.964614
-0.00840293 0.157778 0.987439
0.0144863 0.140028 0.990042
-0.0718816 -0.0222296 0.997165
0.192888 0.124561 0.973282
-0.0327532 0.180116 0.9831
0.0144863 0.140028 0.990042
0.0789021 0.429584 0.899573
0.0231499 0.426985 0.903963
0.0156066 0.355742 0.934454
0.0735993 0.587834 0.805627
0.209889 0.461602 0.861899
0.0817908 0.319331 0.944107
0.784729 -0.448013 -0.428352
0.870377 -0.294711 -0.394448
0.853744 -0.464586 -0.23512
0.109647 0.225543 0.968043
0.234423 0.382458 0.89374
0.164276 0.369743 0.914496
0.17386 0.187502 0.966755
0.182123 0.339089 0.922957
-0.00644304 0.356267 0.934362
0.998257 -0.0477534 0.0346894
0.956032 0.240752 0.167457
0.998972 -0.0150749 0.042748
0.266149 0.444228 0.855468
0.104371 0.750779 0.652256
0.0921511 0.663597 0.742393
0.927995 -0.00888816 0.372487
0.962644 0.0996414 0.25177
0.849391 0.29702 0.43625
0.199369 -0.955421 -0.217766
0.0346797 -0.977487 -0.208126
0.575758 -0.782004 -0.238688
0.199389 -0.0369159 0.979225
-0.00840293 0.157778 0.987439
-0.0718816 -0.0222296 0.997165
0.0144863 0.140028 0.990042
-0.00840293 0.157778 0.987439
0.192888 0.124561 0.973282
0.0789021 0.429584 0.899573
-0.0973941 0.399476 0.911556
-0.00729747 0.504079 0.863627
-0.00644304 0.356267 0.934362
0.182123 0.339089 0.922957
0.0801065 0.50104 0.861709
-0.152246 0.165268 0.974427
0.275349 -0.0139794 0.961243
-0.0438357 -0.0439084 0.998073
-0.134752 0.00496316 0.990867
-0.152246 0.165268 0.974427
-0.0438357 -0.0439084 0.998073
0.361397 -0.0756665 0.929337
0.0811024 0.205465 0.975298
0.100555 -0.11587 0.988161
0.510487 -0.337647 0.790821
0.361397 -0.0756665 0.929337
0.100555 -0.11587 0.988161
0.0811024 0.205465 0.975298
-0.140157 0.515647 0.84526
-0.114213 0.435904 0.892717
-0.216245 0.92097 0.324117
-0.317103 0.830506 0.457936
-0.145882 0.87262 0.466103
-0.143036 0.97935 -0.142875
-0.0548736 0.99841 -0.0129173
0.00956074 0.992568 -0.121316
0.289347 -0.050491 -0.955892
-0.0493583 -0.581352 -0.812154
0.542153 -0.605894 -0.582205
-0.876078 -0.428857 0.220384
-0.967802 0.248114 -0.0424072
-0.592995 -0.804141 0.0413947
-0.0327532 0.180116 0.9831
0.112625 0.21421 0.970273
0.0156066 0.355742 0.934454
0.112625 0.21421 0.970273
0.00978759 0.323905 0.946039
0.0156066 0.355742 0.934454
0.00978759 0.323905 0.946039
-0.0973941 0.399476 0.911556
0.0789021 0.429584 0.899573
0.0156066 0.355742 0.934454
0.00978759 0.323905 0.946039
0.0789021 0.429584 0.899573
-0.0790988 -0.730565 0.678247
0.116892 -0.706954 0.697533
0.0843646 -0.572183 0.815775
0.0735391 -0.547727 0.833419
-0.013694 -0.341662 0.939723
0.201079 -0.414253 0.887672
0.0485786 0.400159 0.915157
0.164276 0.369743 0.914496
0.0815482 0.661034 0.745911
-0.0978928 -0.334802 0.93719
0.0813331 -0.2937 0.952431
-0.207316 -0.292026 0.933671
0.00592149 0.659672 0.751531
-0.145126 0.699295 0.699946
-0.105304 0.517166 0.849383
0.274416 0.195472 0.941534
0.245682 0.354316 0.902275
0.310851 0.132496 0.941178
-0.124822 0.555022 0.822417
-0.434519 0.615745 0.657306
0.104371 0.750779 0.652256
-0.696847 0.0864261 0.711994
-0.802218 0.409401 0.434554
-0.434519 0.615745 0.657306
0.072957 0.945144 -0.318403
0.00956074 0.992568 -0.121316
0.165421 0.974691 -0.150379
0.0589999 -0.301298 0.951703
-0.0228596 -0.328746 0.944142
-0.00897291 -0.574779 0.818259
0.0589999 -0.301298 0.951703
0.139795 -0.223558 0.964614
-0.0228596 -0.328746 0.944142
0.199389 -0.0369159 0.979225
0.192888 0.124561 0.973282
-0.00840293 0.157778 0.987439
0.112625 0.21421 0.970273
-0.0327532 0.180116 0.9831
0.192888 0.124561 0.973282
-0.133977 0.399722 0.906792
-0.00729747 0.504079 0.863627
-0.0973941 0.399476 0.911556
0.0197238 0.573608 0.818893
0.0167497 0.664442 0.747152
-0.00729747 0.504079 0.863627
0.853854 -0.296578 -0.427755
0.334802 -0.815652 -0.471825
0.643763 -0.712987 -0.277884
0.0801065 0.50104 0.861709
0.200587 0.467619 0.86087
0.0892152 0.609764 0.787546
-0.124822 0.555022 0.822417
-0.219753 0.0653515 0.973364
-0.434519 0.615745 0.657306
-0.219753 0.0653515 0.973364
-0.696847 0.0864261 0.711994
-0.434519 0.615745 0.657306
-0.130884 0.991176 -0.0209419
-0.173894 0.982466 0.0672469
-0.0825832 0.993583 0.0772805
0.272228 -0.168101 0.947435
0.139795 -0.223558 0.964614
0.0589999 -0.301298 0.951703
0.341838 -0.161615 0.925758
0.199389 -0.0369159 0.979225
0.139795 -0.223558 0.964614
0.278551 0.0942771 0.955783
0.192888 0.124561 0.973282
0.314686 0.0698695 0.946621
0.278551 0.0942771 0.955783
0.112625 0.21421 0.970273
0.192888 0.124561 0.973282
-0.987543 0.0918606 0.127754
-0.961152 0.0204891 -0.275256
-0.999352 -0.0248306 -0.026041
0.438502 -0.542333 0.716653
0.438091 -0.547204 0.713193
0.116892 -0.706954 0.697533
-0.220549 0.709414 0.669395
-0.190988 0.687863 0.700263
0.059624 0.49639 0.866049
0.266149 0.444228 0.855468
0.160317 0.53263 0.831026
0.104371 0.750779 0.652256
-0.122921 0.917818 0.377492
-0.264638 0.866189 0.42389
-0.156442 0.832305 0.531784
0.272228 -0.168101 0.947435
0.341838 -0.161615 0.925758
0.139795 -0.223558 0.964614
0.341838 -0.161615 0.925758
0.357432 0.134244 0.924241
0.199389 -0.0369159 0.979225
0.199389 -0.0369159 0.979225
0.357432 0.134244 0.924241
0.192888 0.124561 0.973282
0.357432 0.134244 0.924241
0.314686 0.0698695 0.946621
0.192888 0.124561 0.973282
0.112625 0.21421 0.970273
0.278551 0.0942771 0.955783
0.00978759 0.323905 0.946039
0.00978759 0.323905 0.946039
-0.133977 0.399722 0.906792
-0.0973941 0.399476 0.911556
0.0167497 0.664442 0.747152
0.280014 0.580804 0.764368
0.55756 0.236717 0.795671
0.859512 0.506633 -0.067544
0.811208 0.286954 -0.509509
-0.34821 0.170629 -0.921757
0.103291 0.12733 0.986467
0.0582581 0.371739 0.926507
0.17386 0.187502 0.966755
0.164276 0.369743 0.914496
0.234423 0.382458 0.89374
0.258588 0.553024 0.79202
-0.0232783 -0.910338 -0.41321
0.163379 -0.827664 -0.536917
0.416426 -0.816982 -0.398911
0.164276 0.369743 0.914496
0.258588 0.553024 0.79202
0.0815482 0.661034 0.745911
0.225036 0.49531 0.839063
0.399182 0.287648 0.870582
0.059624 0.49639 0.866049
-0.865792 0.241881 -0.438061
-0.714543 0.507649 -0.481373
-0.823125 -0.00605017 -0.567828
0.160317 0.53263 0.831026
0.0331563 0.453611 0.890583
-0.124822 0.555022 0.822417
0.104371 0.750779 0.652256
0.160317 0.53263 0.831026
-0.124822 0.555022 0.822417
0.0331563 0.453611 0.890583
-0.219753 0.0653515 0.973364
-0.124822 0.555022 0.822417
0.507354 0.803518 0.31137
0.282673 0.896741 0.340516
0.282681 0.867047 0.410269
0.703621 -0.142948 -0.696048
0.580568 0.0295975 -0.813673
0.545893 -0.0323453 -0.837231
-0.12819 -0.196667 0.972054
0.0576858 -0.0852026 0.994692
0.0589999 -0.301298 0.951703
0.0576858 -0.0852026 0.994692
0.272228 -0.168101 0.947435
0.0589999 -0.301298 0.951703
0.278551 0.0942771 0.955783
0.15136 0.163932 0.97479
0.00978759 0.323905 0.946039
0.143196 0.344694 0.927729
-0.133977 0.399722 0.906792
0.00978759 0.323905 0.946039
0.143196 0.344694 0.927729
0.0197238 0.573608 0.818893
-0.133977 0.399722 0.906792
-0.133977 0.399722 0.906792
0.0197238 0.573608 0.818893
-0.00729747 0.504079 0.863627
-0.0641993 0.721495 0.689437
0.280014 0.580804 0.764368
0.0167497 0.664442 0.747152
-0.153982 -0.559346 -0.814507
-0.32388 -0.6001 -0.731424
-0.0338279 -0.79933 -0.599939
0.262922 -0.852993 -0.450859
0.142938 -0.750749 -0.644938
0.288179 -0.909226 -0.300435
0.616581 0.152021 0.772475
0.331936 0.263974 0.905614
0.399182 0.287648 0.870582
0.0735993 0.587834 0.805627
0.309438 0.501952 0.807646
0.209889 0.461602 0.861899
-0.873236 0.407798 -0.26676
-0.865807 0.361942 -0.345508
-0.788063 0.279681 -0.548393
-0.12819 -0.196667 0.972054
-0.0830602 -0.055685 0.994988
0.0576858 -0.0852026 0.994692
0.15136 0.163932 0.97479
0.143196 0.344694 0.927729
0.00978759 0.323905 0.946039
0.0197238 0.573608 0.818893
0.0585381 0.605022 0.794054
0.0167497 0.664442 0.747152
0.0585381 0.605022 0.794054
0.009693 0.633797 0.773439
0.0167497 0.664442 0.747152
0.009693 0.633797 0.773439
-0.0641993 0.721495 0.689437
0.0167497 0.664442 0.747152
0.98605 0.128713 0.105543
0.806957 -0.436573 0.397774
0.95182 0.0735492 0.297707
0.670526 -0.707215 -0.224146
0.655457 -0.752406 -0.0652747
0.537066 -0.82984 -0.151416
0.0811024 0.205465 0.975298
0.159618 0.319581 0.934018
-0.140157 0.515647 0.84526
-0.0550527 -0.391294 0.918618
0.0923021 -0.455642 0.885365
0.0559837 -0.115222 0.991761
-0.961152 0.0204891 -0.275256
-0.865792 0.241881 -0.438061
-0.823125 -0.00605017 -0.567828
0.140294 0.989603 -0.0316655
0.00956074 0.992568 -0.121316
-0.0548736 0.99841 -0.0129173
0.0471952 0.994202 0.0966221
-0.0825832 0.993583 0.0772805
0.0127859 0.978942 0.203736
-0.463118 -0.34476 0.816494
-0.130493 -0.138713 0.981698
-0.12819 -0.196667 0.972054
-0.130493 -0.138713 0.981698
-0.0830602 -0.055685 0.994988
-0.12819 -0.196667 0.972054
-0.0830602 -0.055685 0.994988
-0.0672364 -0.0316163 0.997236
0.0576858 -0.0852026 0.994692
-0.0672364 -0.0316163 0.997236
0.272228 -0.168101 0.947435
0.0576858 -0.0852026 0.994692
0.143196 0.344694 0.927729
0.216168 0.401028 0.890195
0.0197238 0.573608 0.818893
0.0197238 0.573608 0.818893
0.216168 0.401028 0.890195
0.0585381 0.605022 0.794054
0.413492 -0.86477 -0.284953
0.199369 -0.955421 -0.217766
0.748674 -0.633407 -0.195661
0.2702 -0.0348689 0.962173
0.176766 -0.068455 0.981869
0.0726419 0.0206178 0.997145
0.331936 0.263974 0.905614
0.151927 0.414433 0.897309
0.059624 0.49639 0.866049
0.399182 0.287648 0.870582
0.331936 0.263974 0.905614
0.059624 0.49639 0.866049
0.151927 0.414433 0.897309
-0.220549 0.709414 0.669395
0.059624 0.49639 0.866049
-0.840544 0.0562591 0.538815
-0.924009 0.305057 0.230536
-0.969526 -0.241249 -0.0426405
-0.154138 -0.149797 0.976628
-0.130493 -0.138713 0.981698
-0.509558 -0.0963564 0.855024
0.132034 0.0413428 0.990383
0.272228 -0.168101 0.947435
-0.0672364 -0.0316163 0.997236
0.132034 0.0413428 0.990383
0.341838 -0.161615 0.925758
0.272228 -0.168101 0.947435
0.132034 0.0413428 0.990383
0.357432 0.134244 0.924241
0.341838 -0.161615 0.925758
0.357432 0.134244 0.924241
0.132034 0.0413428 0.990383
0.314686 0.0698695 0.946621
0.15136 0.163932 0.97479
0.0482222 0.165533 0.985025
0.143196 0.344694 0.927729
0.143196 0.344694 0.927729
0.0482222 0.165533 0.985025
0.216168 0.401028 0.890195
-0.978743 -0.07579 0.190572
-0.99641 -0.00956333 -0.0841173
-0.962238 0.19446 0.190482
0.861971 -0.481793 -0.157737
0.955221 -0.293741 0.0356329
0.973452 -0.225703 -0.0380749
-0.0732017 0.572284 0.816782
0.0582581 0.371739 0.926507
0.103291 0.12733 0.986467
-0.132263 0.720769 0.680439
-0.0732017 0.572284 0.816782
-0.00936859 0.908596 0.417572
-0.116643 -0.0874801 0.989314
0.0726419 0.0206178 0.997145
0.121683 -0.202602 0.971672
0.160317 0.53263 0.831026
0.256556 0.295754 0.920168
0.0331563 0.453611 0.890583
0.212167 -0.160218 0.96401
0.0898382 -0.166772 0.981894
-0.154138 -0.149797 0.976628
-0.154138 -0.149797 0.976628
0.0898382 -0.166772 0.981894
-0.130493 -0.138713 0.981698
-0.130493 -0.138713 0.981698
-0.00918838 -0.106977 0.994219
-0.0830602 -0.055685 0.994988
0.132034 0.0413428 0.990383
0.0482222 0.165533 0.985025
0.278551 0.0942771 0.955783
0.314686 0.0698695 0.946621
0.132034 0.0413428 0.990383
0.278551 0.0942771 0.955783
0.278551 0.0942771 0.955783
0.0482222 0.165533 0.985025
0.15136 0.163932 0.97479
0.973452 -0.225703 -0.0380749
0.955221 -0.293741 0.0356329
0.996163 0.0234246 0.0843229
-0.663377 0.74507 -0.0692956
-0.553996 0.755604 0.349501
-0.418444 0.907203 -0.0434385
0.0281146 0.188731 0.981626
-0.0938999 0.193181 0.97666
-0.101723 0.0172352 0.994663
0.0735993 0.587834 0.805627
0.0817908 0.319331 0.944107
0.0228658 0.502162 0.864471
0.256556 0.295754 0.920168
0.00948071 0.314069 0.949353
0.0331563 0.453611 0.890583
0.0331563 0.453611 0.890583
0.00948071 0.314069 0.949353
-0.219753 0.0653515 0.973364
0.122008 0.0845504 0.988921
-0.154138 -0.149797 0.976628
-0.219753 0.0653515 0.973364
0.0898382 -0.166772 0.981894
0.055323 -0.0634033 0.996453
-0.130493 -0.138713 0.981698
-0.0672364 -0.0316163 0.997236
-0.164486 -0.0314446 0.985878
0.132034 0.0413428 0.990383
-0.164486 -0.0314446 0.985878
-0.239262 0.0341565 0.970354
0.132034 0.0413428 0.990383
-0.239262 0.0341565 0.970354
0.0482222 0.165533 0.985025
0.132034 0.0413428 0.990383
0.0482222 0.165533 0.985025
0.0117675 0.40688 0.913406
0.216168 0.401028 0.890195
0.945431 0.273839 -0.17656
0.98605 0.128713 0.105543
0.94034 0.337582 0.0424176
-0.013694 -0.341662 0.939723
-0.0438357 -0.0439084 0.998073
0.201079 -0.414253 0.887672
-0.132263 0.720769 0.680439
0.0582581 0.371739 0.926507
-0.0732017 0.572284 0.816782
0.974145 -0.22483 -0.0221928
0.235579 -0.810592 -0.536138
0.1326 -0.700504 -0.701222
0.489469 -0.871904 -0.0142599
0.423285 -0.905688 -0.0236449
0.514918 -0.719853 0.46548
0.00948071 0.314069 0.949353
0.122008 0.0845504 0.988921
-0.219753 0.0653515 0.973364
-0.130493 -0.138713 0.981698
0.133465 -0.113368 0.984548
-0.00918838 -0.106977 0.994219
-0.00918838 -0.106977 0.994219
-0.0672364 -0.0316163 0.997236
-0.0830602 -0.055685 0.994988
-0.00918838 -0.106977 0.994219
-0.164486 -0.0314446 0.985878
-0.0672364 -0.0316163 0.997236
-0.241529 0.193296 0.950947
0.0482222 0.165533 0.985025
-0.239262 0.0341565 0.970354
-0.241529 0.193296 0.950947
0.0117675 0.40688 0.913406
0.0482222 0.165533 0.985025
0.0117675 0.40688 0.913406
0.187236 0.402484 0.896075
0.216168 0.401028 0.890195
0.187236 0.402484 0.896075
0.0373414 0.541274 0.840017
0.216168 0.401028 0.890195
0.216168 0.401028 0.890195
0.0373414 0.541274 0.840017
0.0585381 0.605022 0.794054
0.0585381 0.605022 0.794054
0.0774387 0.583165 0.808655
0.009693 0.633797 0.773439
0.0159332 0.655548 0.754986
-0.107891 0.79997 0.59026
-0.0641993 0.721495 0.689437
-0.377705 0.91681 0.129606
-0.403651 0.913606 -0.0488815
-0.591544 0.794486 0.137358
-0.0978928 -0.334802 0.93719
0.121683 -0.202602 0.971672
0.0813331 -0.2937 0.952431
0.643688 -0.0613812 0.762822
0.163966 0.463369 0.870864
0.151927 0.414433 0.897309
-0.118595 0.69224 0.711856
-0.220549 0.709414 0.669395
0.163966 0.463369 0.870864
-0.0120419 0.568905 0.822315
0.0339221 0.711858 0.701503
-0.104542 0.661233 0.74286
-0.997821 -0.0366284 0.0548774
